MEASSITEHASH , EQENTRYID , MEASVALUE , ISVALIDFLAG , CHANNEL , USERCR , USERED , CREATETIME , EDITTIME , UNKNOWN_2302 , 19272 , 000100 , T , None , vanyash , vanyash , 2018-04-27 11:58:46 , 2018-09-17 16:59:52 ,
UNKNOWN_1312472 , 60246 , 2160 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312473 , 60247 , 2431 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312474 , 60248 , 2508 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312475 , 60249 , 2187 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312476 , 60250 , 2255 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312477 , 60251 , 2451 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312478 , 60252 , 2259 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312479 , 60253 , 2148 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312480 , 60254 , 2335 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312481 , 60255 , 1660 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312482 , 60256 , 2222 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312483 , 60257 , 2149 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1312484 , 60258 , 2429 , T , None , ibordule , ibordule , 2019-07-19 20:24:54 , 2019-07-19 20:24:54 ,
UNKNOWN_1315050 , 57554 , 39432 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315051 , 57555 , 38573 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315052 , 57556 , 38771 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315053 , 57557 , 39096 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315054 , 57558 , 39055 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315055 , 57559 , 39482 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315056 , 57560 , 38438 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315057 , 57561 , 39330 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315058 , 57562 , 39412 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315059 , 57563 , 39420 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315060 , 57564 , 39240 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315061 , 57565 , 39362 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315062 , 57566 , 39464 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315063 , 57567 , 38740 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315064 , 57568 , 39051 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315065 , 57569 , 38992 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315066 , 57570 , 38564 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315067 , 57571 , 38772 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315068 , 57572 , 39325 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315069 , 57573 , 39374 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315070 , 57574 , 39613 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315071 , 57575 , 39122 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315072 , 57576 , 39578 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315073 , 57577 , 39602 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315074 , 57515 , 39254 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315075 , 57516 , 39339 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315076 , 57517 , 39490 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315077 , 57518 , 39433 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315078 , 57519 , 38580 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315079 , 57520 , 39142 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315080 , 57521 , 38747 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315081 , 57522 , 39312 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315082 , 57523 , 39378 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315083 , 57524 , 39025 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315084 , 57525 , 39066 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315085 , 57526 , 39414 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315086 , 57527 , 39319 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315087 , 57528 , 39352 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315088 , 57529 , 38727 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315089 , 57530 , 39090 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315090 , 57531 , 39463 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315091 , 57514 , 39566 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315092 , 57485 , 39395 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315093 , 57486 , 38722 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315094 , 57487 , 39258 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315095 , 57488 , 39099 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315096 , 57489 , 38594 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315097 , 57490 , 38787 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315098 , 57491 , 39357 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315099 , 57492 , 39083 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315100 , 57493 , 39594 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315101 , 57494 , 39580 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315102 , 57495 , 39416 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315103 , 57496 , 38431 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315104 , 57497 , 39212 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315105 , 57498 , 39605 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315106 , 57499 , 39041 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315107 , 57500 , 38952 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315108 , 57501 , 38803 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315109 , 57502 , 38582 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315110 , 57503 , 39104 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315111 , 57504 , 39351 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315112 , 57505 , 38807 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315113 , 57506 , 39558 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1315114 , 57507 , 39039 , T , None , ibordule , ibordule , 2019-07-19 20:44:34 , 2019-07-19 20:44:34 ,
UNKNOWN_1316090 , 56513 , 35384 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316091 , 56514 , 37663 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316092 , 56515 , 37950 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316093 , 56516 , 34806 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316094 , 56517 , 37688 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316095 , 56518 , 35370 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316096 , 56519 , 35990 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316097 , 56520 , 37701 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316098 , 56521 , 35992 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316099 , 56522 , 37399 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316100 , 56506 , 37647 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316101 , 56495 , 35995 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316102 , 56496 , 37340 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316103 , 56497 , 37717 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316104 , 56498 , 35381 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316105 , 56504 , 37606 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316106 , 56500 , 37749 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316107 , 56501 , 36258 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316108 , 56502 , 37653 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316109 , 56503 , 37649 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316110 , 56499 , 36583 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316111 , 56480 , 35361 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316112 , 56479 , 37349 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316113 , 56482 , 37912 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316114 , 56483 , 37571 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316115 , 56484 , 37657 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316116 , 56485 , 37665 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316117 , 56486 , 35950 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316118 , 56487 , 37566 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316119 , 56488 , 34832 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316120 , 56489 , 37623 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316121 , 56490 , 37637 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316122 , 56491 , 37559 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316123 , 56492 , 37947 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316124 , 56493 , 37738 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316125 , 56494 , 37341 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316126 , 56477 , 37651 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316127 , 56478 , 37652 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316128 , 56481 , 36280 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316129 , 56464 , 35931 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316130 , 56465 , 37638 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316131 , 56466 , 35367 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316132 , 56467 , 37879 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316133 , 56468 , 34795 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316134 , 56469 , 34883 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316135 , 56476 , 35358 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316136 , 56471 , 37635 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316137 , 56472 , 36278 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316138 , 56473 , 37569 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316139 , 56474 , 37892 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316140 , 56475 , 37927 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316141 , 56470 , 37957 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316142 , 56416 , 35953 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316143 , 56415 , 37674 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316144 , 56418 , 37669 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316145 , 56419 , 37914 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316146 , 56420 , 36010 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316147 , 56421 , 37546 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316148 , 56422 , 34904 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316149 , 56423 , 37940 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316150 , 56424 , 36006 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316151 , 56425 , 37684 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316152 , 56426 , 37948 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316153 , 56427 , 34897 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1316154 , 56428 , 37746 , T , None , ibordule , ibordule , 2019-07-19 20:44:40 , 2019-07-19 20:44:40 ,
UNKNOWN_1317130 , 55476 , 37192 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317131 , 55460 , 36957 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317132 , 55461 , 37395 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317133 , 55462 , 37716 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317134 , 55463 , 36049 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317135 , 55464 , 37189 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317136 , 55465 , 36884 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317137 , 55466 , 37217 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317138 , 55467 , 36093 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317139 , 55468 , 36941 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317140 , 55469 , 37704 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317141 , 55470 , 37700 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317142 , 55471 , 37709 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317143 , 55472 , 36867 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317144 , 55473 , 36875 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317145 , 55474 , 36953 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317146 , 55475 , 36076 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317147 , 55459 , 37263 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317148 , 55436 , 36939 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317149 , 55457 , 36088 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317150 , 55438 , 36078 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317151 , 55439 , 36921 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317152 , 55440 , 37202 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317153 , 55441 , 35297 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317154 , 55442 , 36857 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317155 , 55443 , 35106 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317156 , 55444 , 36967 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317157 , 55445 , 36965 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317158 , 55446 , 36903 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317159 , 55447 , 37196 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317160 , 55448 , 35301 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317161 , 55449 , 37204 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317162 , 55450 , 36094 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317163 , 55451 , 36925 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317164 , 55452 , 37170 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317165 , 55453 , 36874 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317166 , 55454 , 38123 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317167 , 55455 , 37186 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317168 , 55456 , 36938 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317169 , 55437 , 36940 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317170 , 55407 , 37219 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317171 , 55406 , 36927 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317172 , 55409 , 36080 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317173 , 55410 , 36958 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317174 , 55411 , 37120 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317175 , 55412 , 35103 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317176 , 55413 , 37264 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317177 , 55414 , 36858 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317178 , 55415 , 37722 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317179 , 55416 , 36888 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317180 , 55417 , 36837 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317181 , 55418 , 36096 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317182 , 55419 , 36896 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317183 , 55420 , 35926 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317184 , 55421 , 36097 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317185 , 55422 , 37190 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317186 , 55423 , 36915 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
